Current road restrictions
ID,Road,Name,District,Latitude,Longitude,RoadClass,Planned,SeverityOverride,Source,CreatedTime,LastUpdated,StartTime,EndTime,WorkPeriod,Expired,Signing,Notification,WorkEventType,Contractor,PermitType,Description,SpecialEvent,FromRoad,ToRoad,AtRoad,DirectionsAffected,Type,SubType,ScheduleMonday,ScheduleTuesday,ScheduleWednesday,ScheduleThursday,ScheduleFriday,ScheduleSaturday,ScheduleSunday,ScheduleEveryday,URL,GeoPolyline,MaxImpact,CurrImpact
"Tor-RDAR2025-444","Foxwarren Dr","Foxwarren Dr 95m West of Millgate Cres","NORTH YORK","43.771370","-79.385640","Local Road","1","0","City of Toronto Construction","1738096443000","1738789200000","1738584000000","1738962000000","Daily","0","","","City of Toronto Construction","Nelli Construction","City of Toronto Construction","Toronto-TMC: Site servicing 35 Foxwarren Rd (2 working days)","No","","","Millgate Cres","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.385640,43.771370]","Low","None"
"Tor-RDAR2024-6518-2","Western Battery Rd","Western Battery Rd 53m West of Pirandello St","TORONTO","43.640030","-79.415120","Local Road","1","0","Utility Work","1735000214000","1738789200000","1736856000000","1740776400000","Weekdays","0","","","Utility Work","Tristar Electric Inc","Utility Work","Toronto-TMC: Working on going north on Pirandello St to Western Battery Lane.
Working on Western Battery Lane (south side) going towards Strachan.
Working on Douro St (south side) going towards Pirandello St.
Splicing cable within cable chambers.
Traffic management per Book 7 # US-9
Metrilonx permit attached.","No","","","Pirandello St","ONE_DIRECTION","CONSTRUCTION","","07:00-16:00","07:00-16:00","07:00-16:00","07:00-16:00","07:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.415120,43.640030]","Low","None"
"Tor-RDAR2024-6518-3","East Liberty St","East Liberty St at Pirandello St","TORONTO","43.638670","-79.413960","Local Road","1","0","Utility Work","1735000214000","1738789200000","1736856000000","1740776400000","Weekdays","0","","","Utility Work","Tristar Electric Inc","Utility Work","Toronto-TMC: Working on going north on Pirandello St to Western Battery Lane.
Working on Western Battery Lane (south side) going towards Strachan.
Working on Douro St (south side) going towards Pirandello St.
Splicing cable within cable chambers.
Traffic management per Book 7 # US-9
Metrilonx permit attached.","No","","","Pirandello St","ONE_DIRECTION","CONSTRUCTION","","07:00-16:00","07:00-16:00","07:00-16:00","07:00-16:00","07:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.413960,43.638670]","Low","None"
"Tor-RDAR2024-6518-4","Pirandello St","Pirandello St at East Liberty St","TORONTO","43.638670","-79.413960","Local Road","1","0","Utility Work","1735000214000","1738789200000","1736856000000","1740776400000","Weekdays","0","","","Utility Work","Tristar Electric Inc","Utility Work","Toronto-TMC: Working on going north on Pirandello St to Western Battery Lane.
Working on Western Battery Lane (south side) going towards Strachan.
Working on Douro St (south side) going towards Pirandello St.
Splicing cable within cable chambers.
Traffic management per Book 7 # US-9
Metrilonx permit attached.","No","","","East Liberty St","ONE_DIRECTION","CONSTRUCTION","","07:00-16:00","07:00-16:00","07:00-16:00","07:00-16:00","07:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.413960,43.638670]","Low","None"
"Tor-RDAR2025-651","The Westway","The Westway 62 m West of Kipling Ave to 29 m West of Kipling Ave","ETOBICOKE","43.685470","-79.555440","Minor Arterial Road","1","0","Utility Work","1738178967000","1738789200000","1738591200000","1738962000000","Weekdays","0","","","Utility Work","Beanfield Technologies Inc.","Utility Work","Toronto-TMC: Bringing dip location from old pole to new pole","No","Kipling Ave","Kipling Ave","","ONE_DIRECTION","CONSTRUCTION","","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.555440,43.685470],[-79.555270,43.685500],[-79.555120,43.685530],[-79.555050,43.685540]","Low","None"
"Tor-RDAR2025-771","Medland St","Medland St at Annette St to 40 m North of Annette St","TORONTO","43.663520","-79.466420","Local Road","1","0","Utility Work","1738762358000","1738789200000","1738677600000","1738962000000","Weekdays","0","","","Utility Work","CYBERTEC COMMUNICATIONS CORP","Utility Work","Toronto-TMC: INSTALL OLT PED, OPEN TRENCH, INSTALL NEW CONDUIT","No","Annette St","Annette St","","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","09:00-16:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.466420,43.663520],[-79.466570,43.663870]","Low","None"
"Tor-RDAR2024-6480-2","Mutual St","Mutual St from Gerrard St E to Gould St","TORONTO","43.660180","-79.377040","Local Road","1","0","Utility Work","1735053604000","1738789200000","1736164800000","1741550400000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Underground electrical work","No","Gerrard St E","Gould St","","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.377040,43.660180],[-79.376860,43.659730],[-79.376860,43.659730],[-79.376370,43.658510]","Low","None"
"Tor-RDAR2024-6480-3","Gould St","Gould St from Church St to Mutual St","TORONTO","43.658210","-79.377860","Local Road","1","0","Utility Work","1735053604000","1738789200000","1736164800000","1741550400000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Underground electrical work","No","Church St","Mutual St","","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.377860,43.658210],[-79.377260,43.658320],[-79.377260,43.658320],[-79.376370,43.658510]","Low","None"
"Tor-RDAR2024-6480-4","Church St","Church St from Gerrard St E to Gould St","TORONTO","43.659860","-79.378540","Minor Arterial Road","1","0","Utility Work","1735053604000","1738789200000","1736164800000","1741550400000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Underground electrical work","No","Gerrard St E","Gould St","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.378540,43.659860],[-79.377860,43.658210]","Low","None"
"Tor-RDAR2024-6480-5","Gerrard St E","Gerrard St E from Jarvis St to Mutual St","TORONTO","43.660440","-79.375900","Minor Arterial Road","1","0","Utility Work","1735053604000","1738789200000","1736164800000","1741550400000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Underground electrical work","No","Jarvis St","Mutual St","","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.375900,43.660440],[-79.376470,43.660310],[-79.376470,43.660310],[-79.377040,43.660180]","Low","None"
"Tor-RDAR2024-6559","Brussels St","Brussels St 62m East of Grand Ave","ETOBICOKE","43.626750","-79.493200","Local Road","1","0","City of Toronto Construction","1735795367000","1738789200000","1735826400000","1750795200000","Daily","0","","","City of Toronto Construction","AECOM","City of Toronto Construction","Toronto-TMC: Decommission of monitoring wells","No","","","Grand Ave","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.493200,43.626750]","Low","None"
"Tor-RDAR2024-6493-2","Queen St E","Queen St E at Craven Rd","TORONTO","43.665910","-79.318500","Minor Arterial Road","1","0","Utility Work","1737476222000","1738789200000","1737640800000","1739134800000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Underground Electrical Work","No","","","Craven Rd","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.318500,43.665910]","Low","None"
"Tor-RDAR2024-6493-3","Craven Rd","Craven Rd at Queen St E","TORONTO","43.665910","-79.318500","Minor Arterial Road","1","0","Utility Work","1737476222000","1738789200000","1737640800000","1739134800000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Underground Electrical Work","No","","","Queen St E","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.318500,43.665910]","Low","None"
"Tor-RDAR2024-6499-1","Queen St E","Queen St E at Craven Rd to 42 m West of Eastern Ave","TORONTO","43.665910","-79.318500","Minor Arterial Road","1","0","Utility Work","1737476222000","1738789200000","1737554400000","1738962000000","Daily","0","","","Utility Work","Powerline Plus Ltd","Utility Work","Toronto-TMC: Underground Electrical and Cable pulling","No","Craven Rd","Eastern Ave","","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","09:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.318500,43.665910],[-79.317660,43.666090],[-79.317660,43.666090],[-79.316560,43.666340],[-79.316560,43.666340],[-79.315340,43.666620]","Low","None"
"Tor-RDAR2024-6499-2","Eastern Ave","Eastern Ave from Lower Coxwell Ave to Woodbine Park Trl","TORONTO","43.665490","-79.316220","Minor Arterial Road","1","0","Utility Work","1737476222000","1738789200000","1737554400000","1738962000000","Daily","0","","","Utility Work","Powerline Plus Ltd","Utility Work","Toronto-TMC: Underground Electrical and Cable pulling","No","Lower Coxwell Ave","Woodbine Park Trl","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","09:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.316220,43.665490],[-79.315630,43.665630],[-79.315530,43.665650],[-79.315460,43.665670],[-79.315460,43.665670],[-79.315030,43.665760]","Low","None"
"Tor-RDAR2025-701","Eglinton Ave W","Eglinton Ave W 449m West of Scarlett Rd","ETOBICOKE","43.683440","-79.516990","Major Arterial Road","1","0","Provincial Transit Work","1738350074000","1738789200000","1738764000000","1738962000000","Daily","0","","","Provincial Transit Work","West End Connectors","Provincial Transit Work","Toronto-TMC: Construction: Traffic layout adjustment (Northside of Eglinton Ave W)","No","","","Scarlett Rd","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.516990,43.683440]","High","None"
"Tor-RDAR2024-5109-1","Lake Shore Blvd W","Lake Shore Blvd W from Brow Dr to Etobicoke Creek","ETOBICOKE","43.590520","-79.544950","Major Arterial Road","1","0","Utility Work","1730983780000","1738789200000","1732543200000","1751313600000","Daily","0","","","Utility Work","Region of Peel","Utility Work","Toronto-TMC: Region of Peel completing maintenance and rehabilitation of the 1500mm Sanitary Trunk Sewer which travels along the south side of Lakeshore Rd. W. across the Etobicoke Creek","No","Brow Dr","Etobicoke Creek","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.544950,43.590520],[-79.545010,43.590450],[-79.545010,43.590450],[-79.545640,43.589750],[-79.545640,43.589750],[-79.545830,43.589570],[-79.545830,43.589570],[-79.546320,43.589030],[-79.546320,43.589030],[-79.546410,43.588930]","High","None"
"Tor-RDAR2025-20-2","Danforth Rd","Danforth Rd from Birchmount Rd to Pilkington Dr","SCARBOROUGH","43.707000","-79.268130","Minor Arterial Road","1","0","Utility Work","1736426359000","1738789200000","1736344800000","1741982400000","Daily","0","","","Utility Work","Powerline Plus Ltd","Utility Work","Toronto-TMC: Building cable chambers, trenching and duct installation","No","Birchmount Rd","Pilkington Dr","","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","09:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.268130,43.707000],[-79.268360,43.706580],[-79.269090,43.705370],[-79.269560,43.704610],[-79.269660,43.704450]","Low","None"
"Tor-RDAR2024-806","Russell Hill Rd","Russell Hill Rd 26m South of St Clair Ave W to Poplar Plains Rd","TORONTO","43.685130","-79.407770","Local Road","1","0","Utility Work","1720450152000","1738789200000","1720440000000","1767214800000","Daily","0","","","Utility Work","Entera Utility Contractors","Utility Work","Toronto-TMC: Installing hydro poles and upgrading overhead electrical infrastructure.","No","St Clair Ave W","Poplar Plains Rd","","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","08:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.407770,43.685130],[-79.406680,43.682490],[-79.406680,43.682490],[-79.406650,43.682440],[-79.406650,43.682440],[-79.406580,43.682320],[-79.406580,43.682320],[-79.406440,43.682100],[-79.406270,43.681850],[-79.406200,43.681770],[-79.406130,43.681710],[-79.406050,43.681660],[-79.405980,43.681600],[-79.405890,43.681550],[-79.405800,43.681510],[-79.405700,43.681490],[-79.405620,43.681470],[-79.405520,43.681460],[-79.405380,43.681440],[-79.403740,43.681290],[-79.403620,43.681270],[-79.403560,43.681250],[-79.403470,43.681220],[-79.403410,43.681200],[-79.403350,43.681170],[-79.403280,43.681140],[-79.403220,43.681090],[-79.403160,43.681050],[-79.403110,43.681000],[-79.403040,43.680930],[-79.402950,43.680830],[-79.402950,43.680830],[-79.402560,43.680400]","Low","None"
"Tor-RDAR2025-785-1","Suncrest Dr","Suncrest Dr 37 m East of The Bridle Path to 44 m East of The Bridle Path","NORTH YORK","43.726460","-79.359830","Local Road","1","0","Utility Work","1738688033000","1738789200000","1738756800000","1738962000000","Daily","0","","","Utility Work","Powerline Plus","Utility Work","Toronto-TMC: Tapbox and ductbank installation","No","The Bridle Path","The Bridle Path","","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-16:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.359830,43.726460],[-79.359750,43.726480]","Low","None"
